state_name,state_id,city,city_ascii,county_name,lat,lng,timezone,zips
Georgia,GA,Chattanooga Valley,Chattanooga Valley,Walker,34.9241,-85.3431,America/New_York,30741 30725
Georgia,GA,Chauncey,Chauncey,Dodge,32.1059,-83.0646,America/New_York,31011
Georgia,GA,Cherry Log,Cherry Log,Gilmer,34.7864,-84.3839,America/New_York,30522
Georgia,GA,Chester,Chester,Dodge,32.3945,-83.1551,America/New_York,31012
Georgia,GA,Chickamauga,Chickamauga,Walker,34.8753,-85.2885,America/New_York,30707
Georgia,GA,Clarkesville,Clarkesville,Habersham,34.6103,-83.5284,America/New_York,30523
Georgia,GA,Clarkston,Clarkston,DeKalb,33.8117,-84.2403,America/New_York,30021
Georgia,GA,Claxton,Claxton,Evans,32.1613,-81.9094,America/New_York,30417
Georgia,GA,Clayton,Clayton,Rabun,34.8775,-83.4027,America/New_York,30525
Georgia,GA,Clermont,Clermont,Hall,34.4783,-83.772,America/New_York,30527
Georgia,GA,Cleveland,Cleveland,White,34.597,-83.7622,America/New_York,30528
Georgia,GA,Climax,Climax,Decatur,30.8757,-84.4312,America/New_York,39834
Georgia,GA,Clyattville,Clyattville,Lowndes,30.688,-83.3154,America/New_York,31601
Georgia,GA,Cobbtown,Cobbtown,Tattnall,32.2806,-82.1387,America/New_York,30420
Georgia,GA,Cochran,Cochran,Bleckley,32.3875,-83.3523,America/New_York,31014
Georgia,GA,Cogdell,Cogdell,Clinch,31.1663,-82.7217,America/New_York,31634
Georgia,GA,Cohutta,Cohutta,Whitfield,34.9539,-84.9592,America/New_York,30710
Georgia,GA,Colbert,Colbert,Madison,34.037,-83.2139,America/New_York,30628
Georgia,GA,Coleman,Coleman,Randolph,31.6717,-84.8903,America/New_York,39836
Georgia,GA,College Park,College Park,Fulton,33.6363,-84.464,America/New_York,30337 30349
Georgia,GA,Collins,Collins,Tattnall,32.1794,-82.1103,America/New_York,30421
Georgia,GA,Colquitt,Colquitt,Miller,31.1741,-84.7319,America/New_York,39837
Georgia,GA,Columbus,Columbus,Muscogee,32.51,-84.8771,America/New_York,31820 31829 31909 31904 31905 31906 31907 31901 31903 31808 31902 31908 31914 31917 31993 31995 31997 31998 31999
Georgia,GA,Comer,Comer,Madison,34.0625,-83.1263,America/New_York,30629
Georgia,GA,Commerce,Commerce,Jackson,34.2134,-83.4733,America/New_York,30529 30599
Georgia,GA,Concord,Concord,Pike,33.0917,-84.4387,America/New_York,30206
Georgia,GA,Conley,Conley,Clayton,33.6399,-84.3376,America/New_York,30288 30297 30294
Georgia,GA,Conyers,Conyers,Rockdale,33.6646,-83.9966,America/New_York,30013 30012 30094
Georgia,GA,Coolidge,Coolidge,Thomas,31.0113,-83.866,America/New_York,31738
Georgia,GA,Cordele,Cordele,Crisp,31.9563,-83.7694,America/New_York,31015 31010
Georgia,GA,Cornelia,Cornelia,Habersham,34.517,-83.5311,America/New_York,30531
Georgia,GA,Country Club Estates,Country Club Estates,Glynn,31.2113,-81.4622,America/New_York,31525
Georgia,GA,Covington,Covington,Newton,33.6049,-83.8463,America/New_York,30014 30015
Georgia,GA,Crawford,Crawford,Oglethorpe,33.8831,-83.1551,America/New_York,30630
Georgia,GA,Crawfordville,Crawfordville,Taliaferro,33.5545,-82.8966,America/New_York,30631
Georgia,GA,Crescent,Crescent,McIntosh,31.5153,-81.3752,America/New_York,31331 31304
Georgia,GA,Crooked Creek,Crooked Creek,Putnam,33.2616,-83.2679,America/New_York,31024
Georgia,GA,Culloden,Culloden,Monroe,32.8632,-84.0939,America/New_York,31016
Georgia,GA,Cumming,Cumming,Forsyth,34.2063,-84.1339,America/New_York,30040 30041
Georgia,GA,Cusseta,Cusseta,Chattahoochee,32.347,-84.787,America/New_York,31905 31805
Georgia,GA,Cuthbert,Cuthbert,Randolph,31.7713,-84.794,America/New_York,39840
Georgia,GA,Dacula,Dacula,Gwinnett,33.9815,-83.8952,America/New_York,30019
Georgia,GA,Dahlonega,Dahlonega,Lumpkin,34.5311,-83.9804,America/New_York,30533 30597
Georgia,GA,Daisy,Daisy,Evans,32.151,-81.8362,America/New_York,30423 30417
Georgia,GA,Dallas,Dallas,Paulding,33.9152,-84.8416,America/New_York,30132 30157
Georgia,GA,Dalton,Dalton,Whitfield,34.769,-84.972,America/New_York,30721 30720 30719 30722
Georgia,GA,Damascus,Damascus,Early,31.2989,-84.717,America/New_York,39841
Georgia,GA,Danielsville,Danielsville,Madison,34.1238,-83.2202,America/New_York,30633
Georgia,GA,Danville,Danville,Twiggs,32.606,-83.246,America/New_York,31017
Georgia,GA,Darien,Darien,McIntosh,31.3568,-81.4314,America/New_York,31305 31331 31319
Georgia,GA,Dasher,Dasher,Lowndes,30.7462,-83.2253,America/New_York,31636 31601 31606
Georgia,GA,Davisboro,Davisboro,Washington,32.9826,-82.6032,America/New_York,31018
Georgia,GA,Dawson,Dawson,Terrell,31.7721,-84.4437,America/New_York,39842
Georgia,GA,Dawsonville,Dawsonville,Dawson,34.4362,-84.125,America/New_York,30534
Georgia,GA,De Soto,De Soto,Sumter,31.9548,-84.0636,America/New_York,31743
Georgia,GA,Dearing,Dearing,McDuffie,33.4149,-82.3852,America/New_York,30808
Georgia,GA,Decatur,Decatur,DeKalb,33.7711,-84.2963,America/New_York,30030 30031 30036
Georgia,GA,Deenwood,Deenwood,Ware,31.2477,-82.3677,America/New_York,31501 31503
Georgia,GA,Deepstep,Deepstep,Washington,33.0176,-82.9678,America/New_York,31082
Georgia,GA,Demorest,Demorest,Habersham,34.5648,-83.5424,America/New_York,30535
Georgia,GA,Denton,Denton,Jeff Davis,31.7222,-82.6968,America/New_York,31532
Georgia,GA,Dewy Rose,Dewy Rose,Elbert,34.1681,-82.9395,America/New_York,30634
Georgia,GA,Dexter,Dexter,Laurens,32.4331,-83.0595,America/New_York,31019
Georgia,GA,Dillard,Dillard,Rabun,34.9749,-83.382,America/New_York,30537
Georgia,GA,Dixie,Dixie,Brooks,30.7875,-83.668,America/New_York,31629
Georgia,GA,Dixie Union,Dixie Union,Ware,31.3419,-82.4608,America/New_York,31503
Georgia,GA,Dock Junction,Dock Junction,Glynn,31.2031,-81.5155,America/New_York,31523 31520
Georgia,GA,Doerun,Doerun,Colquitt,31.3218,-83.917,America/New_York,31744
Georgia,GA,Donalsonville,Donalsonville,Seminole,31.0404,-84.8792,America/New_York,39845
Georgia,GA,Dooling,Dooling,Dooly,32.23,-83.9289,America/New_York,31063 31007
Georgia,GA,Doraville,Doraville,DeKalb,33.9073,-84.2711,America/New_York,30340 30360 30362
Georgia,GA,Douglas,Douglas,Coffee,31.5065,-82.8544,America/New_York,31533 31535 31534
Georgia,GA,Douglasville,Douglasville,Douglas,33.7384,-84.7054,America/New_York,30134 30135 30122 30133 30154
Georgia,GA,Druid Hills,Druid Hills,DeKalb,33.7842,-84.3272,America/New_York,30307 30306
Georgia,GA,Du Pont,Du Pont,Clinch,30.9891,-82.8691,America/New_York,31630
Georgia,GA,Dublin,Dublin,Laurens,32.536,-82.928,America/New_York,31021 31040
Georgia,GA,Dudley,Dudley,Laurens,32.532,-83.0805,America/New_York,31022
Georgia,GA,Duluth,Duluth,Gwinnett,34.0053,-84.1492,America/New_York,30097 30096 30098
Georgia,GA,Dunwoody,Dunwoody,DeKalb,33.9418,-84.3122,America/New_York,30338 30346 30360 30356 31146
Georgia,GA,Dutch Island,Dutch Island,Chatham,32.0047,-81.0317,America/New_York,31406
Georgia,GA,Eagle Grove,Eagle Grove,Hart,34.2918,-83.0043,America/New_York,30520
Georgia,GA,East Dublin,East Dublin,Laurens,32.5468,-82.8675,America/New_York,31027
Georgia,GA,East Ellijay,East Ellijay,Gilmer,34.676,-84.4761,America/New_York,30539 30536 30540
Georgia,GA,East Griffin,East Griffin,Spalding,33.2439,-84.2318,America/New_York,30223
Georgia,GA,East Newnan,East Newnan,Coweta,33.3461,-84.7763,America/New_York,30263
Georgia,GA,East Point,East Point,Fulton,33.6696,-84.4701,America/New_York,30344 30349 30364 30385
Georgia,GA,Eastman,Eastman,Dodge,32.1973,-83.1714,America/New_York,31023
Georgia,GA,Eatonton,Eatonton,Putnam,33.3258,-83.3886,America/New_York,31024 31026
Georgia,GA,Edge Hill,Edge Hill,Glascock,33.1534,-82.625,America/New_York,30810 30820
Georgia,GA,Edison,Edison,Calhoun,31.5608,-84.7374,America/New_York,39846
Georgia,GA,Elberton,Elberton,Elbert,34.1063,-82.8705,America/New_York,30635
Georgia,GA,Ellaville,Ellaville,Schley,32.238,-84.3089,America/New_York,31806
Georgia,GA,Ellenton,Ellenton,Colquitt,31.176,-83.5877,America/New_York,31771 31747
Georgia,GA,Ellerslie,Ellerslie,Harris,32.6341,-84.7978,America/New_York,31807
Georgia,GA,Ellijay,Ellijay,Gilmer,34.6914,-84.4839,America/New_York,30540
Georgia,GA,Emerson,Emerson,Bartow,34.1303,-84.7483,America/New_York,30137 30121 30120
Georgia,GA,Empire,Empire,Dodge,32.3394,-83.295,America/New_York,31014
Georgia,GA,Enigma,Enigma,Berrien,31.4076,-83.329,America/New_York,31749
Georgia,GA,Ephesus,Ephesus,Heard,33.4069,-85.2568,America/New_York,30170 30108 30217
Georgia,GA,Epworth,Epworth,Fannin,34.951,-84.3808,America/New_York,30541 30513
Georgia,GA,Eton,Eton,Murray,34.8282,-84.7655,America/New_York,30705 30724
Georgia,GA,Euharlee,Euharlee,Bartow,34.1441,-84.9327,America/New_York,30145 30120
Georgia,GA,Eulonia,Eulonia,McIntosh,31.5254,-81.432,America/New_York,31331
Georgia,GA,Evans,Evans,Columbia,33.5619,-82.1351,America/New_York,30809
Georgia,GA,Everett,Everett,Glynn,31.3921,-81.6398,America/New_York,31523 31525
Georgia,GA,Experiment,Experiment,Spalding,33.279,-84.276,America/New_York,30223 30212
Georgia,GA,Faceville,Faceville,Decatur,30.7537,-84.6372,America/New_York,39819
Georgia,GA,Fair Oaks,Fair Oaks,Cobb,33.9193,-84.5445,America/New_York,30060 30008 30080 30061
Georgia,GA,Fairburn,Fairburn,Fulton,33.5496,-84.5914,America/New_York,30268 30213
Georgia,GA,Fairfield Plantation,Fairfield Plantation,Carroll,33.6457,-84.9254,America/New_York,30180
Georgia,GA,Fairmount,Fairmount,Gordon,34.4383,-84.6998,America/New_York,30139
Georgia,GA,Fairplay,Fairplay,Douglas,33.6187,-84.8605,America/New_York,30135 30187
Georgia,GA,Fairview,Fairview,Walker,34.9295,-85.294,America/New_York,30741 30707
Georgia,GA,Fargo,Fargo,Clinch,30.6881,-82.5721,America/New_York,31631
Georgia,GA,Fayetteville,Fayetteville,Fayette,33.4501,-84.471,America/New_York,30215 30214
Georgia,GA,Fitzgerald,Fitzgerald,Ben Hill,31.7134,-83.2514,America/New_York,31750
Georgia,GA,Flemington,Flemington,Liberty,31.8507,-81.5603,America/New_York,31313
Georgia,GA,Flovilla,Flovilla,Butts,33.2524,-83.903,America/New_York,30216
Georgia,GA,Flowery Branch,Flowery Branch,Hall,34.1712,-83.9142,America/New_York,30542 30502
Georgia,GA,Folkston,Folkston,Charlton,30.8392,-82.0073,America/New_York,31537
Georgia,GA,Forest Park,Forest Park,Clayton,33.6209,-84.359,America/New_York,30297 30294 30298
Georgia,GA,Forsyth,Forsyth,Monroe,33.0352,-83.939,America/New_York,31029
Georgia,GA,Fort Gaines,Fort Gaines,Clay,31.6238,-85.0528,America/New_York,39851
Georgia,GA,Fort Oglethorpe,Fort Oglethorpe,Catoosa,34.9318,-85.246,America/New_York,30736 30741 30742 30707
Georgia,GA,Fort Stewart,Fort Stewart,Liberty,31.8811,-81.6131,America/New_York,31315 31314
Georgia,GA,Fort Valley,Fort Valley,Peach,32.552,-83.8817,America/New_York,31030
Georgia,GA,Franklin,Franklin,Heard,33.2797,-85.0985,America/New_York,30217
Georgia,GA,Franklin Springs,Franklin Springs,Franklin,34.284,-83.1459,America/New_York,30639 30662
Georgia,GA,Funston,Funston,Colquitt,31.1989,-83.8771,America/New_York,31768 31753
Georgia,GA,Gainesville,Gainesville,Hall,34.2902,-83.8294,America/New_York,30501 30507 30504
Georgia,GA,Garden City,Garden City,Chatham,32.0867,-81.1773,America/New_York,31408 31405 31415
Georgia,GA,Gardi,Gardi,Wayne,31.5409,-81.797,America/New_York,31546
Georgia,GA,Garfield,Garfield,Emanuel,32.6496,-82.0962,America/New_York,30425
Georgia,GA,Gay,Gay,Meriwether,33.0937,-84.5755,America/New_York,30218
Georgia,GA,Geneva,Geneva,Talbot,32.579,-84.5516,America/New_York,31810
Georgia,GA,Georgetown,Georgetown,Chatham,31.9849,-81.226,America/New_York,31419
Georgia,GA,Gibson,Gibson,Glascock,33.2334,-82.5959,America/New_York,30810
Georgia,GA,Gillsville,Gillsville,Hall,34.3085,-83.6352,America/New_York,30543
Georgia,GA,Girard,Girard,Burke,33.04,-81.7122,America/New_York,30426
Georgia,GA,Glenn,Glenn,Heard,33.1493,-85.2092,America/New_York,30240 30217
Georgia,GA,Glennville,Glennville,Tattnall,31.9379,-81.9305,America/New_York,30427
Georgia,GA,Glenwood,Glenwood,Wheeler,32.1805,-82.6709,America/New_York,30428
Georgia,GA,Godfrey,Godfrey,Morgan,33.4513,-83.503,America/New_York,30650
Georgia,GA,Good Hope,Good Hope,Walton,33.785,-83.6094,America/New_York,30641
Georgia,GA,Gordon,Gordon,Wilkinson,32.8866,-83.3349,America/New_York,31031
Georgia,GA,Gough,Gough,Burke,33.088,-82.2286,America/New_York,30816
Georgia,GA,Graham,Graham,Appling,31.8292,-82.503,America/New_York,31513 31539
Georgia,GA,Grantville,Grantville,Coweta,33.2371,-84.8293,America/New_York,30220
Georgia,GA,Gray,Gray,Jones,33.0021,-83.5374,America/New_York,31032
Georgia,GA,Grayson,Grayson,Gwinnett,33.8904,-83.9576,America/New_York,30017
Georgia,GA,Greensboro,Greensboro,Greene,33.5687,-83.1872,America/New_York,30642
Georgia,GA,Greenville,Greenville,Meriwether,33.0322,-84.7163,America/New_York,30222
Georgia,GA,Gresham Park,Gresham Park,DeKalb,33.7053,-84.3155,America/New_York,30316
Georgia,GA,Griffin,Griffin,Spalding,33.2418,-84.2748,America/New_York,30224 30223
Georgia,GA,Grovetown,Grovetown,Columbia,33.4503,-82.2073,America/New_York,30813
Georgia,GA,Gumbranch,Gumbranch,Liberty,31.8367,-81.6838,America/New_York,31313
Georgia,GA,Gumlog,Gumlog,Franklin,34.495,-83.0975,America/New_York,30553 30557
Georgia,GA,Guyton,Guyton,Effingham,32.341,-81.4224,America/New_York,31312
Georgia,GA,Hagan,Hagan,Evans,32.1536,-81.9304,America/New_York,30429 30417
Georgia,GA,Hahira,Hahira,Lowndes,30.9941,-83.3786,America/New_York,31632
Georgia,GA,Hamilton,Hamilton,Harris,32.7647,-84.8753,America/New_York,31811
Georgia,GA,Hampton,Hampton,Henry,33.3774,-84.2969,America/New_York,30228
Georgia,GA,Hannahs Mill,Hannahs Mill,Upson,32.9369,-84.3406,America/New_York,30286
Georgia,GA,Hapeville,Hapeville,Fulton,33.6609,-84.4093,America/New_York,30354
Georgia,GA,Haralson,Haralson,Coweta,33.2285,-84.569,America/New_York,30276 30229
Georgia,GA,Hardwick,Hardwick,Baldwin,33.0523,-83.244,America/New_York,31061 31034
Georgia,GA,Harlem,Harlem,Columbia,33.4275,-82.3131,America/New_York,30814
Georgia,GA,Harrison,Harrison,Washington,32.8263,-82.7258,America/New_York,31035
Georgia,GA,Hartwell,Hartwell,Hart,34.3496,-82.9289,America/New_York,30643
Georgia,GA,Hawkinsville,Hawkinsville,Pulaski,32.2965,-83.4815,America/New_York,31036
Georgia,GA,Hazlehurst,Hazlehurst,Jeff Davis,31.8651,-82.5994,America/New_York,31539
Georgia,GA,Helen,Helen,White,34.7046,-83.7214,America/New_York,30545
Georgia,GA,Henderson,Henderson,Chatham,32.0102,-81.2655,America/New_York,31419
Georgia,GA,Hephzibah,Hephzibah,Richmond,33.2906,-82.0994,America/New_York,30815
Georgia,GA,Heron Bay,Heron Bay,Henry,33.3393,-84.1922,America/New_York,30248
Georgia,GA,Hiawassee,Hiawassee,Towns,34.9495,-83.7531,America/New_York,30546
Georgia,GA,Hickox,Hickox,Brantley,31.1471,-81.9952,America/New_York,31553
Georgia,GA,Higgston,Higgston,Montgomery,32.2164,-82.467,America/New_York,30474 30410
Georgia,GA,Hilltop,Hilltop,Pike,33.1063,-84.4382,America/New_York,30206
Georgia,GA,Hiltonia,Hiltonia,Screven,32.8833,-81.6613,America/New_York,30467
Georgia,GA,Hinesville,Hinesville,Liberty,31.8248,-81.6137,America/New_York,31313 31310
Georgia,GA,Hiram,Hiram,Paulding,33.8777,-84.771,America/New_York,30141
Georgia,GA,Hoboken,Hoboken,Brantley,31.1813,-82.1313,America/New_York,31542
Georgia,GA,Hogansville,Hogansville,Troup,33.1674,-84.9027,America/New_York,30230
Georgia,GA,Holly Springs,Holly Springs,Cherokee,34.1681,-84.4847,America/New_York,30114 30115 30142
Georgia,GA,Homeland,Homeland,Charlton,30.8603,-82.0214,America/New_York,31537
Georgia,GA,Homer,Homer,Banks,34.3355,-83.4986,America/New_York,30547
Georgia,GA,Homerville,Homerville,Clinch,31.0385,-82.742,America/New_York,31634
Georgia,GA,Hortense,Hortense,Brantley,31.3327,-81.9517,America/New_York,31543
Georgia,GA,Hoschton,Hoschton,Jackson,34.0853,-83.7594,America/New_York,30548
Georgia,GA,Howard,Howard,Taylor,32.5982,-84.3786,America/New_York,31039 31812
Georgia,GA,Hull,Hull,Madison,34.0155,-83.2938,America/New_York,30646
Georgia,GA,Ideal,Ideal,Macon,32.3726,-84.1894,America/New_York,31068 31041
Georgia,GA,Ila,Ila,Madison,34.1729,-83.2929,America/New_York,30530 30633 30647
Georgia,GA,Indian Springs,Indian Springs,Catoosa,34.9606,-85.159,America/New_York,30736
Georgia,GA,Iron City,Iron City,Seminole,31.0136,-84.8133,America/New_York,39859
Georgia,GA,Irondale,Irondale,Clayton,33.4773,-84.3601,America/New_York,30238
Georgia,GA,Irwinton,Irwinton,Wilkinson,32.8107,-83.1737,America/New_York,31042
Georgia,GA,Isle of Hope,Isle of Hope,Chatham,31.9848,-81.0532,America/New_York,31406
Georgia,GA,Ivey,Ivey,Wilkinson,32.9092,-83.2983,America/New_York,31031
Georgia,GA,Jackson,Jackson,Butts,33.292,-83.9679,America/New_York,30233
Georgia,GA,Jacksonville,Jacksonville,Telfair,31.8125,-82.979,America/New_York,31544
Georgia,GA,Jakin,Jakin,Early,31.0901,-84.9822,America/New_York,39861
Georgia,GA,Jasper,Jasper,Pickens,34.471,-84.4497,America/New_York,30143 30175
Georgia,GA,Jefferson,Jefferson,Jackson,34.1373,-83.6021,America/New_York,30549
Georgia,GA,Jeffersonville,Jeffersonville,Twiggs,32.6863,-83.3433,America/New_York,31044
Georgia,GA,Jekyll Island,Jekyll Island,Glynn,31.0732,-81.4206,America/New_York,31527
Georgia,GA,Jenkinsburg,Jenkinsburg,Butts,33.3224,-84.0389,America/New_York,30234
Georgia,GA,Jersey,Jersey,Walton,33.7177,-83.8,America/New_York,30014 30018
Georgia,GA,Jesup,Jesup,Wayne,31.5992,-81.8895,America/New_York,31599 31545 31546
Georgia,GA,Johns Creek,Johns Creek,Fulton,34.0333,-84.2027,America/New_York,30022 30097 30005
Georgia,GA,Jonesboro,Jonesboro,Clayton,33.5211,-84.3548,America/New_York,30236 30237
Georgia,GA,Juliette,Juliette,Monroe,33.1109,-83.8094,America/New_York,31046
Georgia,GA,Junction City,Junction City,Talbot,32.6032,-84.4573,America/New_York,31812
Georgia,GA,Kennesaw,Kennesaw,Cobb,34.026,-84.6177,America/New_York,30144 30152
Georgia,GA,Kennesaw State University,Kennesaw State University,Cobb,34.0379,-84.5826,America/New_York,30144
Georgia,GA,Keysville,Keysville,Burke,33.2374,-82.229,America/New_York,30816
Georgia,GA,Kings Bay Base,Kings Bay Base,Camden,30.7985,-81.5628,America/New_York,31558 31547
Georgia,GA,Kingsland,Kingsland,Camden,30.8194,-81.7216,America/New_York,31548
Georgia,GA,Kingston,Kingston,Bartow,34.2319,-84.9444,America/New_York,30145
Georgia,GA,Kite,Kite,Johnson,32.6921,-82.5136,America/New_York,31049
Georgia,GA,Knoxville,Knoxville,Crawford,32.7233,-83.9959,America/New_York,31066 31050 31078
Georgia,GA,LaFayette,LaFayette,Walker,34.7089,-85.2815,America/New_York,30728
Georgia,GA,LaGrange,LaGrange,Troup,33.0274,-85.0384,America/New_York,30240 30241
Georgia,GA,Lake City,Lake City,Clayton,33.6065,-84.3411,America/New_York,30260
Georgia,GA,Lake Park,Lake Park,Lowndes,30.6851,-83.1873,America/New_York,31636
Georgia,GA,Lakeland,Lakeland,Lanier,31.0409,-83.0748,America/New_York,31635
Georgia,GA,Lakeview,Lakeview,Catoosa,34.9777,-85.2539,America/New_York,30741
Georgia,GA,Lakeview Estates,Lakeview Estates,Rockdale,33.7047,-84.0367,America/New_York,30012
Georgia,GA,Lavonia,Lavonia,Franklin,34.4341,-83.1079,America/New_York,30553
Georgia,GA,Lawrenceville,Lawrenceville,Gwinnett,33.9523,-83.9932,America/New_York,30046 30049
Georgia,GA,Leary,Leary,Calhoun,31.4847,-84.5133,America/New_York,39862
Georgia,GA,Leesburg,Leesburg,Lee,31.7324,-84.1688,America/New_York,31763
Georgia,GA,Lenox,Lenox,Cook,31.2672,-83.4673,America/New_York,31637
Georgia,GA,Leslie,Leslie,Sumter,31.9545,-84.0864,America/New_York,31764
Georgia,GA,Lexington,Lexington,Oglethorpe,33.8701,-83.1102,America/New_York,30648
Georgia,GA,Lilburn,Lilburn,Gwinnett,33.8897,-84.1364,America/New_York,30047 30048
Georgia,GA,Lilly,Lilly,Dooly,32.1465,-83.8775,America/New_York,31051 31092
Georgia,GA,Lincoln Park,Lincoln Park,Upson,32.8674,-84.3348,America/New_York,30286
Georgia,GA,Lincolnton,Lincolnton,Lincoln,33.7931,-82.4776,America/New_York,30817
Georgia,GA,Lindale,Lindale,Floyd,34.1884,-85.1808,America/New_York,30147 30161 30173
Georgia,GA,Lithia Springs,Lithia Springs,Douglas,33.7811,-84.6487,America/New_York,30122
Georgia,GA,Lithonia,Lithonia,DeKalb,33.7129,-84.106,America/New_York,30058
Georgia,GA,Locust Grove,Locust Grove,Henry,33.3446,-84.1071,America/New_York,30248
Georgia,GA,Loganville,Loganville,Walton,33.8353,-83.8958,America/New_York,30052
Georgia,GA,Lone Oak,Lone Oak,Meriwether,33.1723,-84.8173,America/New_York,30220 30230
Georgia,GA,Lookout Mountain,Lookout Mountain,Walker,34.9664,-85.3622,America/New_York,30750
Georgia,GA,Louisville,Louisville,Jefferson,32.9955,-82.4001,America/New_York,30434
Georgia,GA,Lovejoy,Lovejoy,Clayton,33.4426,-84.3177,America/New_York,30228 30250
Georgia,GA,Ludowici,Ludowici,Long,31.7093,-81.7452,America/New_York,31316
Georgia,GA,Lula,Lula,Hall,34.3955,-83.6659,America/New_York,30554
Georgia,GA,Lumber City,Lumber City,Telfair,31.933,-82.6828,America/New_York,31549
Georgia,GA,Lumpkin,Lumpkin,Stewart,32.0487,-84.7981,America/New_York,31815
Georgia,GA,Luthersville,Luthersville,Meriwether,33.2096,-84.7442,America/New_York,30251
Georgia,GA,Lyerly,Lyerly,Chattooga,34.4035,-85.4041,America/New_York,30730
Georgia,GA,Lyons,Lyons,Toombs,32.2062,-82.3215,America/New_York,30436
Georgia,GA,Mableton,Mableton,Cobb,33.8133,-84.5655,America/New_York,30126 30168
Georgia,GA,Macon,Macon,Bibb,32.8065,-83.6974,America/New_York,31206 31052 31210 31211 31213 31216 31217 31207 31204 31201 31220 31202 31203 31205 31208 31209 31221 31294 31295 31296
Georgia,GA,Madison,Madison,Morgan,33.5793,-83.4758,America/New_York,30650
Georgia,GA,Manassas,Manassas,Tattnall,32.1603,-82.02,America/New_York,30421 30417
Georgia,GA,Manchester,Manchester,Meriwether,32.8565,-84.6329,America/New_York,31816 31830
Georgia,GA,Manor,Manor,Ware,31.1044,-82.5665,America/New_York,31550
Georgia,GA,Mansfield,Mansfield,Newton,33.518,-83.7348,America/New_York,30055
Georgia,GA,Marietta,Marietta,Cobb,33.9533,-84.5422,America/New_York,30090 30060 30062 30064 30067 30008 30006 30007
Georgia,GA,Marshallville,Marshallville,Macon,32.4564,-83.9407,America/New_York,31057
Georgia,GA,Martin,Martin,Stephens,34.4856,-83.1985,America/New_York,30557
Georgia,GA,Martinez,Martinez,Columbia,33.5209,-82.0985,America/New_York,30809 30907
Georgia,GA,Matthews,Matthews,Jefferson,33.2176,-82.3079,America/New_York,30818 30833
Georgia,GA,Maxeys,Maxeys,Oglethorpe,33.7555,-83.1737,America/New_York,30667 30669
Georgia,GA,Maysville,Maysville,Jackson,34.2555,-83.5521,America/New_York,30558
Georgia,GA,McCaysville,McCaysville,Fannin,34.9811,-84.3706,America/New_York,30555
Georgia,GA,McDonough,McDonough,Henry,33.4397,-84.1505,America/New_York,30253 30252
Georgia,GA,McIntyre,McIntyre,Wilkinson,32.8466,-83.2011,America/New_York,31054
Georgia,GA,McRae-Helena,McRae-Helena,Telfair,32.0636,-82.8968,America/New_York,31037 31055
Georgia,GA,Meansville,Meansville,Pike,33.0508,-84.3082,America/New_York,30256
Georgia,GA,Meigs,Meigs,Thomas,31.0714,-84.0922,America/New_York,31765
Georgia,GA,Mendes,Mendes,Tattnall,31.9953,-81.9709,America/New_York,30427
Georgia,GA,Menlo,Menlo,Chattooga,34.4835,-85.4776,America/New_York,30731
Georgia,GA,Mershon,Mershon,Pierce,31.4636,-82.2538,America/New_York,31551
Georgia,GA,Metter,Metter,Candler,32.3958,-82.0621,America/New_York,30439
Georgia,GA,Midville,Midville,Burke,32.8217,-82.2347,America/New_York,30441
Georgia,GA,Midway,Midway,Liberty,31.8003,-81.419,America/New_York,31320
Georgia,GA,Milan,Milan,Telfair,32.0194,-83.0631,America/New_York,31060
Georgia,GA,Milledgeville,Milledgeville,Baldwin,33.0874,-83.2414,America/New_York,31062 31061 31034
Georgia,GA,Millen,Millen,Jenkins,32.8071,-81.9423,America/New_York,30442
Georgia,GA,Millwood,Millwood,Ware,31.2656,-82.6603,America/New_York,31552
Georgia,GA,Milner,Milner,Lamar,33.1176,-84.1931,America/New_York,30257
Georgia,GA,Milstead,Milstead,Rockdale,33.6867,-83.9904,America/New_York,30012
Georgia,GA,Milton,Milton,Fulton,34.1353,-84.3139,America/New_York,30004 30009
Georgia,GA,Mineral Bluff,Mineral Bluff,Fannin,34.914,-84.2776,America/New_York,30559
Georgia,GA,Mitchell,Mitchell,Glascock,33.2198,-82.7032,America/New_York,30820
Georgia,GA,Molena,Molena,Pike,33.0122,-84.5006,America/New_York,30258
Georgia,GA,Monroe,Monroe,Walton,33.799,-83.7161,America/New_York,30656 30655
Georgia,GA,Montezuma,Montezuma,Macon,32.2997,-84.0246,America/New_York,31063
Georgia,GA,Montgomery,Montgomery,Chatham,31.9438,-81.1081,America/New_York,31406
Georgia,GA,Monticello,Monticello,Jasper,33.2955,-83.686,America/New_York,31064
Georgia,GA,Montrose,Montrose,Laurens,32.5595,-83.1535,America/New_York,31065
Georgia,GA,Moody AFB,Moody AFB,Lowndes,30.9714,-83.1954,America/New_York,31699 31605
Georgia,GA,Moreland,Moreland,Coweta,33.2861,-84.7699,America/New_York,30259
Georgia,GA,Morgan,Morgan,Calhoun,31.5381,-84.6033,America/New_York,39866
Georgia,GA,Morganton,Morganton,Fannin,34.8749,-84.2442,America/New_York,30560
Georgia,GA,Morrow,Morrow,Clayton,33.5815,-84.3391,America/New_York,30260
Georgia,GA,Morven,Morven,Brooks,30.9434,-83.5003,America/New_York,31638
Georgia,GA,Moultrie,Moultrie,Colquitt,31.1591,-83.7708,America/New_York,31768 31788 31776
